,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
276,N/A,N/A,life,N/A,N/A,N/A,N/A,N/A,4.47,N/A,N/A,0.59,N/A,N/A,38.43,1.5,N/A,68970000.0,21490000.0,N/A,N/A,0.47,0.47,0.47,N/A,1.5,47990000.0,3.03,N/A,N/A,95540000.0,4.04,5140000.0,8.06,4.86,2.91,1.5,9.43,60.80,890.29,1.13,6.78,912.30,N/A
277,N/A,N/A,lll,N/A,N/A,N/A,N/A,N/A,81.69,N/A,1.01,2.39,1.14,9.21,4.63,1.5,129.83,10350000000.0,13450000000.0,15.55,2.74,1.30,11.61,1.30,890000000.0,1.5,345000000.0,1.48,116.20,5.40,534000000.0,6.94,3640000000.0,1.52,56.61,134.51,1.5,0.72,84.10,2390000.0,3.69,3.10,2520000.0,N/A
278,N/A,N/A,lltc,N/A,N/A,N/A,N/A,N/A,N/A,21.75,7.35,6.24,34.60,44.66,20.99,1.5,5.84,10500000000.0,9140000000.0,20.24,2.19,6.39,13.23,6.39,1120000000.0,1.5,494690000.0,2.02,5.00,2.90,1360000000.0,5.70,0.00,9.80,7.04,43.93,1.5,5.72,90.00,9970000.0,6.07,4.13,10360000.0,N/A
279,N/A,N/A,lly,N/A,N/A,N/A,N/A,N/A,54.08,35.18,3.99,5.36,11.49,18.04,6.47,1.5,19.02,80550000000.0,86020000000.0,19.23,1.72,4.26,16.88,4.26,14920000000.0,1.5,2320000000.0,2.17,16.90,4.70,3010000000.0,2.84,8130000000.000001,1.60,14.16,76.33,1.5,11.81,65.90,9280000.0,1.84,0.95,9920000.0,N/A
280,N/A,N/A,lm,N/A,N/A,N/A,N/A,N/A,24.68,N/A,1.27,0.79,0.94,17.48,N/A,1.5,24.77,3260000000.0,3280000000.0,9.17,0.75,1.23,6.30,1.23,2760000000.0,1.5,27320000.0,0.25,N/A,11.80,1120000000.0,10.36,1100000000.0,N/A,39.79,30.64,1.5,0.69,90.60,4640000.0,2.99,4.21,4690000.0,N/A
281,N/A,N/A,lmt,N/A,N/A,N/A,N/A,N/A,480.83,21.41,1.56,23.47,7.38,11.53,7.65,1.5,155.16,73710000000.0,87540000000.0,17.53,2.13,1.83,13.66,1.83,5200000000.0,1.5,3520000000.0,11.31,9.60,15.70,1450000000.0,4.77,15280000000.0,1.06,10.44,242.12,1.5,0.03,83.90,2890000.0,2.75,1.14,3320000.0,N/A
282,N/A,N/A,lnc,N/A,N/A,N/A,N/A,N/A,45.13,10.16,0.77,0.70,7.90,11.17,0.37,1.5,54.36,10180000000.0,11750000000.0,6.14,0.65,0.88,7.81,0.88,4210000000.0,1.5,1060000000.0,4.19,30.70,1.90,5040000000.0,21.09,6620000000.0,3.95,61.33,42.59,1.5,0.33,84.30,4260000.0,1.80,1.79,4190000.0000000005,N/A
283,N/A,N/A,low,N/A,N/A,N/A,N/A,N/A,165.26,27.48,1.15,8.96,4.31,8.49,9.95,1.5,63.73,67319999999.99999,79250000000.0,15.99,1.14,1.34,12.00,1.34,20570000000.0,1.5,2530000000.0,2.73,97.60,5.50,712000000.0,0.79,12650000000.0,1.01,8.41,75.01,1.5,0.14,77.10,10100000.0,2.36,1.13,13460000.0,N/A
284,N/A,N/A,lrcx,N/A,N/A,N/A,N/A,N/A,41.99,16.54,2.05,2.10,13.51,18.45,6.97,1.5,36.70,11860000000.0,9710000000.0,10.74,0.94,1.67,7.13,1.67,2280000000.0,1.5,786380000.0,4.49,30.50,5.70,4550000000.0,28.51,2390000000.0,2.96,35.73,74.34,1.5,0.41,101.70,27100000.0,11.52,19.67,26820000.0,N/A
285,N/A,N/A,luk,N/A,N/A,N/A,N/A,N/A,187.89,N/A,0.61,0.63,3.04,3.31,0.46,1.5,28.25,6340000000.0,8470000000.000001,N/A,15.71,0.81,17.12,0.81,2440000000.0,1.5,327200000.0,0.87,N/A,34.60,17750000000.0,48.99,19880000000.0,1.27,27.85,17.49,1.5,13.20,70.80,9660000.0,3.96,2.89,8930000.0,N/A
286,N/A,N/A,luv,N/A,N/A,N/A,N/A,N/A,44.74,12.24,1.31,3.51,11.16,22.22,12.84,1.5,30.73,26540000000.0,26320000000.0,9.00,0.51,1.31,4.86,1.31,13800000000.0,1.5,2240000000.0,3.40,12.80,9.30,3580000000.0,5.61,3350000000.0,0.55,11.74,41.56,1.5,0.08,77.80,13360000.0,2.31,2.37,14460000.0,N/A
287,N/A,N/A,lyb,N/A,N/A,N/A,N/A,N/A,144.68,8.46,1.11,5.48,13.87,18.88,15.52,1.5,69.00,34450000000.0,41000000000.0,8.10,1.28,1.31,5.95,1.31,7050000000.0,1.5,4340000000.0,9.55,11.70,17.60,2660000000.0,6.24,9210000000.0,2.33,14.82,80.72,1.5,18.58,76.20,10110000.0,3.02,2.90,10330000.0,N/A
288,N/A,N/A,m,N/A,N/A,N/A,N/A,N/A,179.57,9.70,0.36,2.28,3.96,8.53,6.89,1.5,82.46,9730000000.0,16219999999.999998,9.00,1.21,0.60,4.81,0.60,10580000000.0,1.5,1070000000.0000001,3.22,31.40,5.30,1110000000.0,3.57,7640000000.0,1.34,13.70,31.22,1.5,0.30,91.90,8000000.0,2.13,2.61,6820000.0,N/A
289,N/A,N/A,ma,N/A,N/A,N/A,N/A,N/A,60.48,28.73,10.66,19.28,37.91,52.77,21.35,1.5,8.79,104770000000.0,101930000000.0,23.03,1.73,10.31,18.24,10.31,9670000000.0,1.5,3750000000.0,3.32,6.00,9.70,6210000000.0,5.65,3330000000.0,1.65,4.97,95.36,1.5,10.55,79.60,7970000.0,2.12,0.80,8230000.0,N/A
290,N/A,N/A,mac,N/A,N/A,N/A,N/A,N/A,92.63,13.27,9.13,2.47,70.62,27.12,1.81,1.5,8.01,11120000000.0,15670000000.0,16.95,2.57,12.52,20.54,12.52,790790000.0,1.5,882100000.0,5.64,610.30,18.50,106500000.0,0.72,4660000000.0,0.78,31.23,74.90,1.5,0.66,102.40,1980000.0,1.45,1.97,3820000.0,N/A
291,N/A,N/A,mar,N/A,N/A,N/A,N/A,N/A,N/A,20.44,6.03,N/A,30.37,48.08,13.34,1.5,10.97,17000000000.0,21060000000.0,15.52,1.09,7.34,13.51,7.34,2120000000.0,1.5,871000000.0,3.27,5.80,1.70,99000000.0,0.39,4160000000.0,0.44,14.43,66.88,1.5,26.27,56.60,48060000.0,7.56,26.52,37470000.0,N/A
292,N/A,N/A,mas,N/A,N/A,N/A,N/A,N/A,114.29,26.72,1.43,N/A,5.55,13.81,8.87,1.5,21.53,10380000000.0,12160000000.0,16.95,0.98,1.69,10.83,1.69,2250000000.0,1.5,400000000.0,1.17,70.30,3.70,2380000000.0,7.25,4300000000.0,1.52,0.38,31.18,1.5,1.25,92.30,10400000.0,3.44,3.15,14320000.0,N/A
293,N/A,N/A,mat,N/A,N/A,N/A,N/A,N/A,84.26,30.02,1.88,4.29,6.28,10.69,6.25,1.5,16.63,10580000000.0,12060000000.0,17.36,1.87,2.13,13.85,2.13,2810000000.0,1.5,351450000.0,1.03,N/A,5.80,599710000.0,1.76,2089999999.9999998,1.94,7.27,31.07,1.5,0.25,101.80,35980000.0,9.24,14.21,37350000.0,N/A
294,N/A,N/A,mcd,N/A,N/A,N/A,N/A,N/A,604.52,24.76,4.50,29.57,18.99,29.47,14.16,1.5,27.52,113090000000.0,133139999999.99998,20.81,2.22,5.25,14.75,5.25,9790000000.0,1.5,4820000000.0,5.20,35.40,0.90,3310000000.0,3.77,23350000000.0,1.77,4.40,128.83,1.5,0.05,69.30,13290000.0,2.36,1.52,16180000.0,N/A
295,N/A,N/A,mchp,N/A,N/A,N/A,N/A,N/A,115.44,31.65,4.44,4.48,14.91,18.94,4.97,1.5,10.69,10070000000.0,9650000000.0,12.68,1.58,4.44,14.01,4.44,1230000000.0,1.5,324130000.0,1.49,32.20,2.70,2450000000.0,12.01,2480000000.0,8.11,10.56,47.16,1.5,2.38,98.80,22280000.0,9.73,11.29,25100000.0,N/A
296,N/A,N/A,mck,N/A,N/A,N/A,N/A,N/A,78.38,17.10,0.20,4.22,1.18,1.98,4.27,1.5,829.93,37340000000.0,41450000000.0,11.45,1.12,0.22,8.97,0.22,11420000000.0,1.5,2290000000.0,9.70,N/A,N/A,4050000000.0,17.99,8160000000.0,1.10,39.66,165.93,1.5,0.29,86.50,2650000.0,1.69,1.15,2280000.0,N/A
297,N/A,N/A,mco,N/A,N/A,N/A,N/A,N/A,N/A,21.06,5.36,N/A,26.07,40.95,17.42,1.5,17.33,18230000000.0,19590000000.0,18.01,1.98,5.70,12.88,5.70,2510000000.0,1.5,895600000.0,4.46,19.90,5.70,2069999999.9999998,10.64,3430000000.0,2.68,2.99,93.82,1.5,0.41,93.10,7190000.0,6.12,4.24,6800000.0,N/A
298,N/A,N/A,mdlz,N/A,N/A,N/A,N/A,N/A,62.55,9.56,2.46,2.51,26.46,12.98,3.59,1.5,17.73,68850000000.0,84890000000.0,21.33,2.13,3.00,18.67,3.00,11510000000.0,1.5,7500000000.0,4.64,71.00,16.80,1390000000.0,0.90,17430000000.0,0.68,17.86,44.36,1.5,2.90,77.40,14800000.0,1.32,0.98,15710000.0,N/A
299,N/A,N/A,mdt,N/A,N/A,N/A,N/A,N/A,70.61,47.64,4.01,2.24,8.56,20.35,4.58,1.5,20.10,113080000000.0,131669999999.99998,17.17,2.89,4.63,15.36,4.63,13950000000.0,1.5,2430000000.0,1.69,12.10,60.60,17290000000.0,12.34,35880000000.0,3.39,36.27,80.71,1.5,0.05,83.30,12380000.0,2.35,0.88,11350000.0,N/A
300,N/A,N/A,met,N/A,N/A,N/A,N/A,N/A,91.85,9.22,0.69,0.63,7.72,11.96,0.56,1.5,62.39,47230000000.0,78410000000.0,7.15,0.63,1.13,8.94,1.13,31240000000.0,1.5,5220000000.0,4.66,2.00,0.60,38600000000.0,35.13,69770000000.0,1.40,68.98,42.99,1.5,15.69,77.50,16140000.0,2.46,1.40,15200000.0,N/A
301,N/A,N/A,mgm,N/A,N/A,N/A,N/A,N/A,164.26,N/A,1.43,2.38,6.35,13.24,2.74,1.5,15.44,12220000000.0,23490000000.0,21.00,1.27,2.71,11.98,2.71,3560000000.0,1.5,550770000.0,1.01,60.70,5.50,1660000000.0,2.95,12930000000.0,1.15,9.20,21.63,1.5,20.91,70.30,18190000.0,2.65,5.06,16420000.000000002,N/A
302,N/A,N/A,mjn,N/A,N/A,N/A,N/A,N/A,N/A,31.58,4.03,N/A,13.17,23.54,14.67,1.5,20.20,15630000000.0,16940000000.000002,22.03,3.13,4.30,16.49,4.30,2620000000.0,1.5,517200000.00000006,2.65,64.90,12.10,1700000000.0,9.12,3020000000.0,2.12,3.40,83.71,1.5,0.21,98.70,11450000.0,5.52,6.15,11240000.0,N/A
303,N/A,N/A,mkc,N/A,N/A,N/A,N/A,N/A,83.76,29.88,2.91,7.34,9.84,14.51,9.10,1.5,33.79,12480000000.0,13810000000.0,23.93,3.29,3.20,19.31,3.20,1740000000.0,1.5,424500000.0,3.29,32.50,2.00,116300000.0,0.92,1450000000.0,1.20,13.47,98.34,1.5,0.25,86.60,5940000.0,5.65,N/A,6830000.0,N/A
304,N/A,N/A,mmc,N/A,N/A,N/A,N/A,N/A,74.04,21.32,2.58,5.02,12.28,18.57,8.64,1.5,24.72,33330000000.0,37430000000.0,16.92,1.67,2.88,13.13,2.88,12890000000.0,1.5,1600000000.0,3.00,0.20,3.80,918000000.0,1.76,5010000000.0,1.52,12.82,63.95,1.5,0.21,86.00,6690000.0,3.83,1.47,5510000.0,N/A
305,N/A,N/A,mmm,N/A,N/A,N/A,N/A,N/A,94.62,21.64,3.43,8.80,16.31,23.64,13.98,1.5,48.68,102090000000.0,111720000000.0,18.83,2.43,3.71,13.04,3.71,14890000000.0,1.5,4910000000.0,7.78,6.30,2.20,1510000000.0,2.50,11140000000.0,1.52,19.34,168.32,1.5,0.08,68.70,6100000.0,2.85,1.09,6070000.0,N/A
306,N/A,N/A,mnst,N/A,N/A,N/A,N/A,N/A,N/A,42.33,10.98,6.11,25.44,36.48,15.89,1.5,14.09,30170000000.0,27140000000.0,31.49,1.81,9.78,25.94,9.78,1630000000.0,1.5,706200000.0,3.51,612.70,8.50,3040000000.0,14.95,0.00,7.02,24.58,148.61,1.5,31.87,65.40,4650000.0,4.00,3.09,5450000.0,N/A
307,N/A,N/A,mo,N/A,N/A,N/A,N/A,N/A,461.40,23.31,6.65,46.34,28.46,46.24,16.18,1.5,9.76,126350000000.0,135350000000.0,19.28,2.54,7.08,14.94,7.08,11110000000.0,1.5,5430000000.0,2.77,19.50,6.00,3820000000.0,1.95,12850000000.0,0.87,1.40,64.58,1.5,0.15,60.60,12870000.0,1.92,0.66,11620000.0,N/A
308,N/A,N/A,mon,N/A,N/A,N/A,N/A,N/A,217.49,31.70,3.13,10.30,10.64,24.08,9.85,1.5,29.84,43660000000.0,51640000000.0,18.30,2.60,3.77,12.87,3.77,8180000000.0,1.5,1440000000.0,3.15,25.40,12.80,1040000000.0,2.38,9030000000.0,1.43,9.51,99.94,1.5,0.27,83.10,6170000.0,2.06,1.41,7140000.0,N/A
309,N/A,N/A,mos,N/A,N/A,N/A,N/A,N/A,38.46,9.18,1.06,0.89,11.42,13.13,3.92,1.5,23.76,8690000000.0,11490000000.0,15.62,6.31,1.36,6.11,1.36,1720000000.0,1.5,962400000.0,2.71,12.90,21.70,1060000000.0,3.02,3860000000.0,2.18,28.58,24.84,1.5,5.40,85.80,33090000.000000004,6.17,9.47,29550000.0,N/A
310,N/A,N/A,mpc,N/A,N/A,N/A,N/A,N/A,59.33,9.72,0.31,1.44,3.27,5.82,6.07,1.5,112.43,19280000000.0,30060000000.0,7.98,3.88,0.50,5.87,0.50,16160000000.0,1.5,1960000000.0,3.65,99.90,28.80,308000000.0,0.58,11570000000.0,1.45,24.34,35.49,1.5,0.87,83.90,9420000.0,1.66,2.00,8540000.0,N/A
311,N/A,N/A,mrk,N/A,N/A,N/A,N/A,N/A,58.70,33.03,3.80,3.42,11.72,21.40,5.09,1.5,14.06,149230000000.0,161970000000.0,14.37,4.88,4.11,11.16,4.11,24560000000.0,1.5,4610000000.0,1.63,18.00,1.20,12940000000.0,4.68,25770000000.0,1.64,15.82,53.88,1.5,0.04,75.20,30400000.0,3.46,1.10,28660000.0,N/A
312,N/A,N/A,mro,N/A,N/A,N/A,N/A,N/A,37.63,N/A,2.14,0.54,47.88,56.16,5.06,1.5,7.06,10430000000.0,15640000000.0,N/A,0.66,3.21,11.29,3.21,3900000000.0,1.5,2340000000.0,3.39,N/A,48.10,2069999999.9999998,2.44,7280000000.0,2.14,22.82,12.30,1.5,0.16,83.10,48510000.0,1.76,6.26,45680000.0,N/A
313,N/A,N/A,ms,N/A,N/A,N/A,N/A,N/A,367.25,11.41,1.53,0.74,14.66,29.79,0.61,1.5,17.48,50220000000.0,162350000000.0,8.60,0.97,4.89,N/A,4.89,35160000000.0,1.5,4430000000.0,2.27,52.60,20.40,497030000000.0,256.59,283430000000.0,1.21,35.33,25.89,1.5,0.25,80.80,14090000.0,0.95,1.03,15290000.0,N/A
314,N/A,N/A,msft,N/A,N/A,N/A,N/A,N/A,62.52,39.38,4.66,5.42,12.06,27.03,8.19,1.5,10.89,401510000000.0,342940000000.0,17.67,2.29,3.95,11.77,3.95,60540000000.0,1.5,10480000000.0,1.30,24.70,5.50,105340000000.0,13.40,46770000000.0,2.90,9.51,51.08,1.5,3.78,72.60,49450000.0,2.00,0.64,48860000.0,N/A
315,N/A,N/A,msi,N/A,N/A,N/A,N/A,N/A,N/A,24.45,2.19,N/A,9.76,19.10,7.32,1.5,29.91,12340000000.0,15370000000.0,14.21,1.49,2.71,12.27,2.71,2720000000.0,1.5,570000000.0,2.89,77.00,2.50,1990000000.0,11.38,5030000000.0,1.97,0.84,70.62,1.5,0.40,89.90,4390000.0,2.92,2.53,4030000.0000000005,N/A
316,N/A,N/A,mtb,N/A,N/A,N/A,N/A,N/A,N/A,15.62,3.91,1.21,24.29,41.99,1.02,1.5,32.62,18000000000.0,19180000000.0,12.50,1.48,4.10,N/A,4.10,N/A,1.5,1040000000.0,7.25,23.60,17.20,11230000000.0,70.62,12410000000.0,N/A,95.02,113.23,1.5,8.05,85.60,0.00,0.00,N/A,100.00,N/A
317,N/A,N/A,mu,N/A,N/A,N/A,N/A,N/A,57.84,9.92,0.73,0.81,7.80,9.46,3.34,1.5,13.06,9910000000.0,13540000000.0,10.99,68.79,0.99,3.23,0.99,5220000000.0,1.5,1070000000.0000001,0.96,N/A,29.60,4040000000.0,3.89,7660000000.0,2.00,11.83,9.56,1.5,0.53,91.80,65519999.99999999,2.68,6.36,69820000.0,N/A
318,N/A,N/A,mur,N/A,N/A,N/A,N/A,N/A,65.87,N/A,2.12,1.00,99.52,124.61,14.43,1.5,14.27,5020000000.0,7880000000.0,N/A,0.28,3.19,5.47,3.19,1950000000.0,1.5,2460000000.0,14.20,N/A,42.70,569150000.0,3.31,3430000000.0,1.23,30.23,29.14,1.5,9.95,84.40,19440000.0,4.56,11.97,20770000.0,N/A
319,N/A,N/A,myl,N/A,N/A,N/A,N/A,N/A,72.62,25.05,2.01,1.85,8.26,18.60,5.06,1.5,19.89,19910000000.0,26100000000.0,6.73,0.58,2.68,8.89,2.68,4219999999.9999995,1.5,804900000.0,1.56,75.40,17.10,1270000000.0,2.49,7460000000.0,1.67,20.91,39.16,1.5,14.24,37.80,34630000.0,7.13,9.45,45820000.0,N/A
320,N/A,N/A,nbl,N/A,N/A,N/A,N/A,N/A,78.95,N/A,5.20,1.55,90.23,52.15,4.19,1.5,7.20,15230000000.0,22090000000.0,N/A,7.57,7.37,16.37,7.37,2170000000.0,1.5,2710000000.0,6.49,N/A,5.90,953000000.0,2.22,7940000000.0,1.30,23.43,35.21,1.5,1.59,88.90,43.00,3.85,3.80,16250000.0,N/A
321,N/A,N/A,nbr,N/A,N/A,N/A,N/A,N/A,91.68,N/A,0.77,0.60,29.36,0.53,0.10,1.5,10.86,2290000000.0,5660000000.0,N/A,0.13,1.86,6.11,1.86,1490000000.0,1.5,833650000.0,3.13,N/A,57.80,221500000.0,0.79,3590000000.0,1.45,13.85,8.11,1.5,3.83,76.40,9750000.0,1.20,3.02,11400000.0,N/A
322,N/A,N/A,ndaq,N/A,N/A,N/A,N/A,N/A,45.02,19.67,3.06,1.85,15.97,28.32,4.71,1.5,20.77,10480000000.0,12630000000.0,15.16,1.80,3.66,11.28,3.66,1980000000.0,1.5,551000000.0,3.24,366.70,5.50,415000000.0,2.52,2560000000.0,1.07,34.63,63.68,1.5,18.44,78.40,4030000.0000000005,2.68,3.53,4890000.0,N/A
323,N/A,N/A,ne,N/A,N/A,N/A,N/A,N/A,55.58,5.00,0.72,0.33,14.25,40.00,6.00,1.5,12.69,2140000000.0000002,6070000000.0,N/A,0.19,1.97,3.26,1.97,2049999999.9999998,1.5,426980000.0,1.76,40.90,24.10,236200000.0,0.97,4160000000.0,1.31,27.84,8.80,1.5,0.73,101.80,47960000.0,4.45,10.60,49150000.0,N/A
324,N/A,N/A,nee,N/A,N/A,N/A,N/A,N/A,137.15,20.20,3.25,2.44,15.90,27.75,3.74,1.5,37.84,55720000000.0,87500000000.0,18.38,2.71,5.08,10.94,5.08,8890000000.0,1.5,2740000000.0,5.98,2.20,6.60,628000000.0,1.36,32409999999.999996,0.67,49.65,120.76,1.5,0.24,73.50,8369999.999999999,4.65,1.82,8490000.0,N/A
325,N/A,N/A,nem,N/A,N/A,N/A,N/A,N/A,40.02,200.41,2.26,1.55,1.14,21.44,4.16,1.5,14.87,18080000000.0,21290000000.0,21.29,3.48,2.73,7.36,2.73,3420000000.0,1.5,96000000.0,0.17,71.60,3.00,2490000000.0,4.69,5700000000.0,3.28,21.39,34.07,1.5,0.13,80.30,10710000.0,1.29,2.26,10060000.0,N/A
326,N/A,N/A,nflx,N/A,N/A,N/A,N/A,N/A,102.37,303.03,5.25,16.22,1.77,3.60,1.57,1.5,16.78,37640000000.0,37940000000.0,83.70,14.47,5.30,118.65,5.30,2190000000.0,1.5,126600000.0,0.29,16.70,24.40,2069999999.9999998,4.84,2370000000.0,1.41,5.41,87.88,1.5,1.82,87.50,34520000.0,3.01,8.30,49700000.0,N/A
327,N/A,N/A,nfx,N/A,N/A,N/A,N/A,N/A,157.93,N/A,5.08,4.93,234.99,1.41,0.18,1.5,8.93,7580000000.0,9470000000.0,50.13,23.33,6.35,11.34,6.35,1060000000.0,1.5,3510000000.0,21.03,N/A,18.60,537000000.0,2.74,2430000000.0,2.07,7.83,38.60,1.5,0.69,99.00,12130000.0,3.38,6.15,10370000.0,N/A
328,N/A,N/A,ni,N/A,N/A,N/A,N/A,N/A,181.15,39.03,1.82,1.99,4.67,18.80,2.35,1.5,13.29,7760000000.0,14750000000.0,20.97,1.76,3.48,11.46,3.48,3010000000.0,1.5,177100000.0,0.62,33.00,22.40,23700000.0,0.07,7010000000.0,0.56,12.05,24.12,1.5,0.59,80.80,9190000.0,4.00,2.87,8119999.999999999,N/A
329,N/A,N/A,nile,N/A,N/A,N/A,N/A,N/A,3.92,28.40,0.61,23.81,2.19,3.23,9.59,1.5,41.10,294400000.0,264700000.0,25.11,1.41,0.56,15.76,0.56,92350000.0,1.5,10430000.0,0.89,9.00,3.20,29750000.0,2.57,480.00,0.98,1.06,25.36,1.5,0.90,106.60,656.26,4.93,8.71,649.75,N/A
330,N/A,N/A,nke,N/A,N/A,N/A,N/A,N/A,17.15,26.53,3.06,7.94,11.84,14.04,13.49,1.5,18.70,96550000000.0,93550000000.0,23.30,1.88,2.93,18.18,2.93,14070000000.0,1.5,3780000000.0,2.16,20.10,7.70,5110000000.0,3.03,2109999999.9999998,3.06,7.30,57.31,1.5,0.20,83.90,43.00,1.32,1.34,43.00,N/A
331,N/A,N/A,nly,N/A,N/A,N/A,N/A,N/A,557.89,050.00,34.99,0.96,25.58,32.15,0.10,1.5,0.31,10220000000.0,75070000000.0,9.78,1.27,255.89,N/A,255.89,N/A,1.5,3080000.0,0.00,N/A,N/A,363890000.0,0.39,65040000000.00001,0.06,11.61,11.05,1.5,0.27,58.60,32500000.0,3.56,3.53,27600000.0,N/A
332,N/A,N/A,noc,N/A,N/A,N/A,N/A,N/A,113.63,19.43,1.67,7.01,8.77,12.90,7.71,1.5,126.96,38610000000.0,43720000000.0,17.86,2.51,1.86,12.47,1.86,5640000000.0,1.5,2060000000.0,11.01,14.90,N/A,1280000000.0,7.08,6390000000.0,1.15,31.08,213.98,1.5,0.59,86.00,2740000.0,2.91,1.72,2089999.9999999998,N/A
333,N/A,N/A,nok,N/A,N/A,N/A,N/A,N/A,18.95,10.68,1.70,1.24,11.79,5.40,1.48,1.5,4.12,29270000000.0,19600000000.0,15.24,1.26,1.14,12.07,1.14,5920000000.0,1.5,564400000.0,0.49,N/A,72.10,14500000000.0,2.57,4830000000.0,1.87,4.18,5.18,1.5,N/A,N/A,35640000.0,3.24,N/A,26610000.0,N/A
334,N/A,N/A,nov,N/A,N/A,N/A,N/A,N/A,20.56,N/A,0.99,0.74,9.88,4.45,1.18,1.5,32.00,11750000000.0,13370000000.0,N/A,3.73,1.10,10.51,1.10,3060000000.0,1.5,1200000000.0,3.17,N/A,54.60,1760000000.0,4.67,3380000000.0,2.93,43.37,31.16,1.5,0.14,93.40,48690000.0,7.47,12.93,49890000.0,N/A
335,N/A,N/A,nrg,N/A,N/A,N/A,N/A,N/A,338.60,N/A,0.35,1.81,43.91,9.61,2.32,1.5,43.47,4880000000.0,23430000000.0,70.23,0.11,1.66,7.89,1.66,3920000000.0,1.5,6200000000.0,19.16,N/A,15.70,1660000000.0,5.27,19330000000.0,1.69,8.65,15.45,1.5,0.63,104.00,18490000.0,3.13,6.58,17640000.0,N/A
336,N/A,N/A,nsc,N/A,N/A,N/A,N/A,N/A,80.00,15.94,2.52,2.13,15.76,29.56,5.75,1.5,34.61,25420000000.0,34610000000.0,13.78,1.36,3.34,8.51,3.34,6850000000.0,1.5,1630000000.0,5.39,24.80,5.70,589000000.0,1.99,9780000000.0,1.07,41.33,85.97,1.5,0.30,69.80,2080000.0,1.22,0.73,2430000.0,N/A
337,N/A,N/A,ntap,N/A,N/A,N/A,N/A,N/A,47.93,18.64,1.16,2.15,6.52,8.33,3.30,1.5,19.04,6740000000.0,3130000000.0,9.89,1.22,0.55,5.14,0.55,3830000000.0,1.5,371900000.0,1.24,13.60,10.60,5020000000.0,17.38,1490000000.0,2.45,10.68,23.04,1.5,0.08,97.20,17410000.0,6.64,7.49,16530000.000000002,N/A
338,N/A,N/A,ntri,N/A,N/A,N/A,N/A,N/A,N/A,30.03,1.57,11.43,5.28,8.57,19.52,1.5,16.90,768200000.0,742160000.0,19.83,1.66,1.52,14.40,1.52,238030000.0,1.5,25460000.0,0.88,13.30,18.10,26100000.0,0.90,0.00,1.22,2.30,26.37,1.5,1.78,94.50,2089999.9999999998,5.48,7.26,1930000.0,N/A
339,N/A,N/A,ntrs,N/A,N/A,N/A,N/A,N/A,N/A,16.86,3.31,1.88,20.54,30.75,0.88,1.5,20.75,15620000000.0,1950000000.0,14.60,1.34,0.41,N/A,0.41,N/A,1.5,945700000.0,4.06,4.80,4.30,22970000000.0,100.66,9300000000.0,N/A,37.01,68.47,1.5,0.47,84.30,3290000.0,3.19,1.58,3110000.0,N/A
340,N/A,N/A,nue,N/A,N/A,N/A,N/A,N/A,56.24,42.02,0.96,2.04,2.29,7.21,4.85,1.5,49.19,14960000000.0,17070000000.0,16.28,1.11,1.08,9.33,1.08,1580000000.0,1.5,359100000.0,1.12,4.40,15.50,2330000000.0,7.29,4370000000.0,3.88,23.26,47.06,1.5,4.02,74.60,8330000.0,3.22,2.63,7390000.0,N/A
341,N/A,N/A,nus,N/A,N/A,N/A,N/A,N/A,32.83,22.16,1.02,2.78,4.60,8.47,7.37,1.5,38.01,2140000000.0000002,2130000000.0,12.28,4.87,0.98,8.34,0.98,1760000000.0,1.5,100080000.0,1.72,90.90,13.20,265060000.0,4.74,263070000.0,1.66,14.31,38.18,1.5,2.26,78.90,8289999.999999999,7.23,17.54,10460000.0,N/A
342,N/A,N/A,nvda,N/A,N/A,N/A,N/A,N/A,32.00,37.94,3.85,4.29,12.26,18.92,8.13,1.5,9.23,22320000000.0,18600000000.0,25.30,1.12,3.71,16.25,3.71,2810000000.0,1.5,614000000.0,1.08,7.20,12.00,5040000000.0,9.29,1430000000.0,2.58,8.29,40.98,1.5,5.25,87.50,64840000.0,7.38,15.05,76180000.0,N/A
343,N/A,N/A,nwl,N/A,N/A,N/A,N/A,N/A,640.25,38.11,2.18,7.33,5.64,14.27,4.85,1.5,22.19,21690000000.0,15940000000.0,15.67,1.19,2.67,15.60,2.67,2300000000.0,1.5,242800000.0,1.25,25.10,4.00,8180000000.0,30.50,11390000000.0,4.78,6.62,47.49,1.5,0.56,92.60,56910000.0,8.13,20.44,50710000.0,N/A
